[80, 6692, 221, 57.5, 76, 3506, 112, 42.5, 235, 904, 96, 47.5, 223, 20183, 470, 47.5, 161, 27278, 362, 47.5, 150, 12588, 351, 40.0, 142, 1682, 335, 47.5, 412, 709, 55, 47.5, 74, 5516, 159, 47.5, 67, 4229, 69, 50.0, 0, 5831303700]
[37, 37007, 268, 48.5, 555, 24023, 366, 48.5, 112, 28061, 347, 48.5, 54, 20020, 535, 52.5, 497, 54661, 272, 48.5, 7, 11104, 191, 48.5, 420, 4406, 62, 30.0, 145, 12550, 221, 57.5, 45, 7339, 125, 60.0, 68, 2001, 112, 42.5, 0, 5829622084]
[115, 191, 18, 55.0, 25, 324, 28, 55.0, 54, 2061, 37, 55.0, 498, 798, 16, 55.0, 63, 2043, 27, 55.0, 23, 1162, 25, 55.0, 51, 1522, 25, 55.0, 57, 16416, 580, 55.0, 45, 1168, 23, 55.0, 99, 1001, 18, 55.0, 1, 5837875980]
[25, 95, 23, 35.0, 120, 229, 29, 35.0, 133, 315, 24, 35.0, 101, 1087, 24, 35.0, 30, 3446, 151, 35.0, 57, 1136, 26, 35.0, 110, 517, 24, 35.0, 163, 517, 27, 35.0, 245, 2651, 16, 35.0, 24, 1152, 37, 35.0, 1, 5837838329]
[54, 2061, 37, 40.62, 136, 20437, 326, 40.62, 67, 207027, 962, 40.62, 875, 21828, 423, 40.0, 497, 19272, 190, 40.62, 30, 16027, 336, 37.5, 222, 5049, 137, 40.62, 103, 6587, 95, 35.0, 236, 90632, 476, 50.0, 143, 28761, 340, 40.62, 1, 5837792936]
[85, 41921, 228, 40.0, 246, 40556, 439, 41.67, 13, 5988, 56, 41.67, 101, 96856, 312, 40.0, 119, 16623, 219, 41.67, 31, 52614, 101, 41.67, 29, 18145, 270, 45.0, 51, 2101, 37, 41.67, 55, 45325, 282, 41.67, 145, 50912, 479, 41.67, 0, 5834166611]
[245, 44550, 1738, 47.14, 110, 4473, 37, 47.14, 127, 31681, 559, 50.0, 63, 23876, 129, 42.5, 29, 16209, 89, 40.0, 17, 6263, 115, 47.14, 421, 54408, 393, 47.5, 518, 6178, 305, 45.0, 51, 53443, 472, 40.0, 20, 28747, 328, 65.0, 0, 5837834426]
[777, 20518, 170, 40.0, 22, 10044, 150, 45.0, 526, 10741, 543, 41.67, 43, 20964, 151, 41.67, 21, 50485, 270, 41.67, 53, 26550, 173, 41.67, 35, 24690, 181, 40.0, 24, 10464, 82, 41.67, 57, 44217, 331, 41.67, 99, 1591, 37, 41.67, 0, 5834050125]
[63, 38619, 331, 38.12, 39, 35511, 447, 50.0, 79, 36286, 201, 38.12, 54, 2061, 37, 38.12, 101, 20203, 301, 38.12, 203, 27410, 317, 38.12, 29, 138782, 541, 38.12, 875, 13048, 252, 42.5, 202, 190293, 435, 30.0, 119, 27271, 421, 30.0, 0, 5837668613]
[121, 34652, 322, 55.0, 222, 48037, 248, 42.5, 122, 101248, 392, 35.0, 62, 8763, 37, 44.29, 43, 40302, 461, 44.29, 104, 26660, 177, 44.29, 127, 2684, 266, 50.0, 75, 3359, 130, 50.0, 21, 44750, 79, 45.0, 497, 3420, 378, 32.5, 1, 5834912993]
[81, 28753, 781, 57.5, 133, 1989, 98, 45.0, 555, 10845, 309, 47.08, 16, 2331, 47, 30.0, 777, 4286, 37, 47.08, 41, 9000, 136, 50.0, 141, 25943, 226, 47.08, 83, 95, 131, 47.08, 21, 36482, 365, 50.0, 104, 29708, 267, 50.0, 0, 5834220968]
[80, 4006, 37, 40.0, 51, 81818, 318, 40.0, 222, 41469, 289, 40.0, 17, 10083, 221, 40.0, 53, 13702, 270, 40.0, 42, 11635, 347, 40.0, 3, 8778, 208, 40.0, 360, 9575, 117, 40.0, 4, 11576, 569, 40.0, 54, 32931, 156, 40.0, 0, 5834976924]
[110, 41266, 315, 33.75, 39, 851, 37, 33.75, 202, 66051, 122, 33.75, 105, 16805, 174, 33.75, 412, 113263, 365, 32.5, 142, 15538, 103, 40.0, 111, 63335, 398, 27.5, 74, 456116, 361, 33.75, 41, 10405, 193, 35.0, 267, 257470, 391, 33.75, 1, 5837739284]
[61, 13011, 341, 27.5, 122, 16505, 226, 40.62, 82, 55348, 131, 40.62, 20, 372031, 365, 50.0, 107, 21925, 267, 50.0, 157, 8143, 37, 40.62, 1, 20280, 237, 40.62, 25, 49717, 427, 35.0, 147, 5745, 139, 40.62, 21, 51887, 169, 40.62, 1, 5834213485]
[201, 4909, 136, 50.0, 29, 21115, 261, 35.0, 43, 127216, 322, 52.5, 41, 11308, 351, 50.0, 37, 932, 37, 44.5, 6, 36949, 515, 35.0, 420, 89315, 275, 44.5, 150, 14446, 518, 44.5, 103, 49098, 231, 44.5, 161, 22684, 526, 44.5, 0, 5834970340]
[43, 2586, 37, 39.38, 145, 134340, 392, 35.0, 89, 44591, 284, 39.38, 115, 20225, 286, 40.0, 11, 16605, 267, 45.0, 134, 3108, 39, 39.38, 92, 2918, 270, 39.38, 36, 28576, 176, 39.38, 101, 7391, 182, 39.38, 64, 21489, 320, 37.5, 1, 5834900775]
[76, 35540, 363, 32.5, 267, 106450, 343, 32.5, 143, 11911, 185, 27.5, 101, 34774, 321, 32.5, 96, 25576, 156, 32.5, 14, 2960, 235, 32.5, 157, 8143, 37, 32.5, 134, 15889, 161, 32.5, 238, 75447, 351, 32.5, 222, 23486, 265, 37.5, 1, 5840130655]
[115, 792, 25, 55.0, 15, 32915, 192, 55.0, 78, 8166, 580, 55.0, 4, 1518, 23, 55.0, 235, 807, 18, 55.0, 8, 145, 23, 55.0, 1, 259, 24, 55.0, 82, 145, 23, 55.0, 92, 148, 16, 55.0, 51, 2101, 37, 55.0, 0, 5837901743]
[63, 141086, 476, 45.83, 201, 2987, 64, 45.83, 157, 128174, 370, 45.83, 104, 1243, 324, 45.0, 41, 26006, 356, 45.83, 555, 42658, 298, 50.0, 21, 2628, 37, 45.83, 25, 50708, 299, 45.83, 45, 32810, 266, 45.83, 121, 9125, 322, 42.5, 1, 5832521288]
[41, 19217, 486, 65.62, 53, 23102, 439, 65.62, 11, 25483, 322, 55.0, 115, 655, 37, 65.62, 429, 52742, 405, 65.62, 3, 4284, 309, 62.5, 117, 6206, 47, 65.62, 360, 29836, 224, 65.62, 141, 33124, 349, 77.5, 7, 14621, 426, 67.5, 1, 5840107721]
[99, 1591, 37, 39.17, 117, 110047, 617, 39.17, 9, 41905, 292, 39.17, 39, 31764, 439, 39.17, 61, 17360, 504, 50.0, 17, 51471, 177, 39.17, 119, 17534, 401, 39.17, 103, 11705, 173, 39.17, 27, 22796, 175, 27.5, 245, 99709, 621, 40.0, 1, 5834172518]
[112, 31666, 319, 40.0, 142, 16811, 240, 40.0, 54, 64767, 258, 40.0, 121, 5687, 412, 40.0, 90, 17061, 161, 40.0, 24, 4673, 194, 40.0, 143, 32529, 174, 40.0, 96, 16063, 382, 40.0, 51, 2101, 37, 40.0, 888, 1627, 421, 40.0, 1, 5834045285]
[45, 2978, 112, 41.25, 115, 5016, 278, 47.5, 15, 19699, 320, 37.5, 498, 3999, 104, 35.0, 202, 12409, 139, 45.0, 112, 15057, 327, 41.25, 133, 34223, 533, 41.25, 420, 115175, 153, 41.25, 136, 16640, 229, 41.25, 24, 25561, 142, 41.25, 1, 5839706450]
[29, 20266, 416, 62.5, 51, 26951, 470, 55.0, 20, 28218, 313, 55.0, 86, 123047, 773, 65.0, 4, 19784, 309, 55.0, 777, 3185, 320, 37.5, 42, 13389, 196, 55.0, 18, 74276, 250, 55.0, 154, 47272, 497, 55.0, 222, 91890, 316, 55.0, 0, 5834070142]
[25, 48103, 185, 43.21, 99, 158794, 256, 22.5, 102, 90412, 327, 43.21, 62, 733, 34, 43.21, 166, 4329, 781, 55.0, 111, 28617, 304, 25.0, 134, 24367, 297, 42.5, 54, 22824, 374, 65.0, 39, 141777, 347, 55.0, 202, 30718, 320, 37.5, 0, 5826201416]
[10, 21266, 403, 35.0, 711, 2017, 268, 45.0, 99, 5555, 41, 40.28, 254, 3670, 339, 35.0, 43, 14419, 390, 50.0, 102, 1879, 236, 37.5, 429, 15493, 447, 52.5, 40, 58078, 486, 35.0, 888, 965, 320, 37.5, 13, 27342, 443, 35.0, 0, 5838571224]
[150, 203160, 545, 43.75, 51, 37877, 427, 43.75, 89, 40351, 417, 43.75, 57, 7436, 163, 43.75, 555, 40996, 373, 40.0, 21, 126375, 320, 37.5, 64, 5511, 255, 50.0, 7, 4733, 167, 47.5, 36, 1460, 71, 43.75, 142, 477819, 836, 43.75, 1, 5838954589]
[222, 39847, 371, 50.0, 350, 114536, 339, 35.0, 84, 31521, 390, 50.0, 121, 26699, 285, 47.0, 143, 26313, 252, 47.0, 711, 3435, 460, 62.5, 96, 29195, 320, 37.5, 53, 119003, 365, 47.0, 91, 17032, 344, 47.0, 101, 1729, 148, 47.0, 0, 5838613820]
[12, 17710, 153, 37.5, 136, 17708, 299, 39.17, 110, 17048, 320, 37.5, 875, 41682, 408, 39.17, 117, 1889, 63, 39.17, 711, 3302, 342, 39.17, 57, 27801, 224, 39.17, 121, 2072, 122, 42.5, 19, 36889, 418, 39.17, 105, 24908, 239, 39.17, 0, 5827075082]
[143, 26949, 320, 37.5, 516, 12032, 615, 50.0, 85, 8994, 522, 39.64, 18, 81170, 416, 39.64, 134, 11305, 97, 27.5, 9, 5319, 423, 39.64, 236, 178097, 461, 47.5, 555, 10706, 322, 37.5, 117, 109092, 364, 50.0, 92, 47071, 443, 27.5, 0, 5839020861]
[412, 49682, 269, 42.5, 63, 368368, 320, 37.5, 35, 7249, 250, 47.5, 498, 10115, 271, 42.5, 497, 45864, 415, 42.5, 42, 11847, 357, 42.5, 84, 8523, 254, 42.5, 202, 7700, 87, 42.5, 37, 63286, 392, 42.5, 221, 1773, 234, 42.5, 0, 5838333974]
[711, 6359, 485, 43.75, 4, 19792, 305, 40.0, 266, 172773, 399, 37.5, 80, 74254, 277, 40.0, 875, 948, 117, 43.75, 57, 1039, 128, 43.75, 222, 132271, 230, 45.0, 85, 1130, 319, 62.5, 150, 36739, 272, 43.75, 22, 63476, 320, 37.5, 0, 5830462364]
[42, 10435, 301, 45.0, 1, 19078, 413, 50.0, 238, 40775, 262, 45.0, 122, 60601, 234, 45.0, 17, 2482, 78, 45.0, 234, 1799, 320, 37.5, 268, 55341, 284, 45.0, 60, 17478, 283, 47.5, 67, 1449, 73, 45.0, 145, 106250, 272, 45.0, 1, 5838656486]
[121, 45339, 352, 42.5, 64, 69398, 396, 42.5, 54, 11362, 302, 52.5, 143, 26949, 320, 37.5, 67, 39896, 392, 42.5, 113, 8491, 284, 37.5, 38, 4238, 37, 37.5, 245, 36855, 828, 40.0, 63, 25299, 308, 50.0, 203, 24455, 128, 42.5, 1, 5838357757]
[420, 112096, 386, 42.5, 89, 2866, 99, 42.5, 222, 29746, 446, 42.5, 517, 23129, 349, 50.0, 57, 7999, 113, 42.5, 432, 6268, 320, 37.5, 104, 5118, 170, 42.5, 145, 5685, 333, 42.5, 41, 173576, 545, 45.0, 96, 3115, 80, 37.5, 0, 5838741934]
[420, 14901, 306, 38.75, 202, 3123, 213, 38.75, 122, 95301, 375, 38.75, 26, 4869, 253, 38.75, 142, 14857, 277, 38.75, 350, 3748, 320, 37.5, 518, 83137, 475, 38.75, 119, 3941, 299, 40.0, 154, 30547, 372, 38.75, 236, 7491, 100, 38.75, 1, 5827062308]
[40, 6987, 320, 37.5, 25, 138977, 360, 52.5, 517, 9143, 278, 45.0, 9, 3332, 287, 45.0, 75, 33947, 331, 45.0, 55, 116689, 430, 27.5, 37, 5073, 256, 45.0, 99, 69980, 341, 47.5, 20, 5115, 310, 47.5, 202, 279595, 432, 57.5, 1, 5838957293]
[22, 14132, 299, 47.5, 157, 9128, 110, 47.5, 63, 6066, 193, 47.5, 267, 16563, 167, 47.5, 80, 7199, 382, 47.5, 115, 23531, 320, 37.5, 555, 34006, 293, 67.5, 64, 171776, 364, 45.0, 12, 60961, 378, 40.0, 32, 13505, 374, 47.5, 1, 5832296961]
[68, 15351, 574, 67.5, 245, 23611, 390, 35.0, 21, 54927, 176, 45.83, 111, 51115, 223, 45.83, 102, 120288, 209, 45.83, 40, 9329, 150, 45.83, 429, 33949, 166, 37.5, 30, 10660, 278, 47.5, 101, 28258, 320, 37.5, 38, 4655, 520, 50.0, 0, 5839835208]
[51, 22286, 103, 40.83, 40, 84651, 265, 47.5, 62, 11727, 320, 37.5, 7, 31778, 243, 40.83, 84, 38750, 485, 40.83, 80, 25420, 278, 40.83, 9, 5266, 276, 40.83, 777, 8347, 179, 40.83, 498, 10243, 233, 40.83, 75, 40786, 335, 37.5, 1, 5830435928]
[57, 33966, 320, 37.5, 122, 143274, 325, 37.5, 20, 2257, 36, 37.5, 235, 14511, 255, 32.5, 157, 33064, 317, 37.5, 8, 11524, 57, 37.5, 45, 20844, 229, 37.5, 51, 4936, 98, 37.5, 43, 19526, 301, 37.5, 56, 16825, 266, 42.5, 1, 5834173248]
[41, 56025, 206, 40.0, 106, 18376, 150, 40.0, 27, 1753, 166, 37.5, 235, 49065, 278, 47.5, 63, 368368, 320, 37.5, 223, 17965, 336, 37.5, 133, 35394, 274, 40.0, 134, 6151, 235, 40.0, 57, 6121, 294, 40.0, 29, 19091, 75, 40.0, 1, 5839802570]
[202, 9520, 283, 45.0, 26, 22715, 285, 45.0, 86, 12531, 73, 45.0, 127, 5902, 249, 45.0, 67, 25166, 198, 45.0, 9, 21592, 290, 45.0, 222, 34338, 281, 45.0, 69, 24018, 393, 45.0, 31, 24248, 387, 45.0, 56, 4303, 417, 45.0, 0, 5839523174]
[96, 4000, 385, 50.0, 41, 21715, 98, 40.83, 161, 16568, 387, 40.83, 121, 9268, 155, 40.83, 202, 79823, 265, 40.83, 58, 27508, 230, 40.83, 131, 36416, 337, 40.83, 8, 122742, 268, 40.83, 84, 22285, 361, 30.0, 235, 9449, 371, 42.5, 0, 5839381816]
[222, 26594, 427, 51.67, 115, 672, 52, 51.67, 161, 4157, 165, 51.67, 498, 2231, 121, 52.5, 89, 3484, 190, 42.5, 26, 18175, 231, 51.67, 72, 27579, 249, 51.67, 67, 46051, 286, 51.67, 711, 8821, 387, 51.67, 429, 78723, 431, 60.0, 1, 5837021681]
[51, 31614, 241, 47.5, 99, 1032, 38, 47.5, 888, 3278, 130, 47.5, 40, 25106, 387, 47.5, 10, 40509, 546, 50.0, 126, 2971, 198, 47.5, 268, 5984, 417, 37.5, 18, 76351, 376, 47.5, 67, 15189, 483, 60.0, 53, 9565, 261, 42.5, 0, 5839324325]
[711, 10016, 242, 30.0, 17, 32201, 387, 38.5, 203, 9299, 136, 35.0, 222, 93670, 457, 38.5, 55, 86506, 248, 50.0, 142, 8823, 194, 38.5, 4, 19830, 435, 42.5, 53, 5312, 206, 35.0, 412, 2403, 60, 38.5, 75, 36295, 186, 38.5, 1, 5837370575]
[115, 37261, 476, 45.0, 516, 72030, 591, 45.0, 64, 11289, 276, 48.75, 8, 2468, 29, 48.75, 14, 5229, 235, 60.0, 711, 8821, 387, 48.75, 412, 28589, 154, 48.75, 235, 47036, 533, 45.0, 76, 743, 29, 48.75, 887, 4516, 265, 48.75, 1, 5839357400]
[888, 846, 387, 40.83, 30, 1388, 95, 30.0, 420, 116320, 680, 40.83, 161, 17347, 305, 52.5, 147, 1008, 253, 40.83, 40, 6320, 157, 40.83, 54, 76350, 216, 40.83, 53, 21621, 216, 40.83, 523, 18057, 295, 40.83, 45, 22128, 89, 40.0, 1, 5840210369]
[25, 123, 20, 35.0, 84, 25230, 387, 35.0, 240, 198378, 136, 35.0, 31, 2037, 25, 35.0, 39, 2807, 29, 35.0, 86, 16162, 263, 35.0, 21, 2542, 24, 35.0, 50, 1577, 269, 35.0, 53, 17917, 635, 35.0, 236, 40449, 121, 35.0, 1, 5840113835]
[45, 42464, 328, 40.0, 41, 22198, 387, 42.14, 54, 24529, 136, 35.0, 164, 83565, 301, 45.0, 39, 5280, 316, 42.14, 32, 17388, 375, 40.0, 777, 1105, 74, 40.0, 121, 30831, 168, 42.14, 37, 70998, 534, 57.5, 89, 8279, 193, 37.5, 0, 5839472891]
[15, 21671, 126, 43.33, 161, 224142, 222, 40.0, 266, 21086, 406, 40.0, 110, 9794, 405, 50.0, 102, 17412, 240, 60.0, 4, 4568, 98, 43.33, 90, 14173, 387, 43.33, 555, 72277, 136, 35.0, 101, 7098, 162, 35.0, 45, 37598, 281, 43.33, 0, 5840494724]
[266, 67899, 100, 60.0, 427, 820, 301, 45.0, 238, 31419, 387, 44.0, 133, 10955, 179, 44.0, 76, 3631, 74, 45.0, 21, 16714, 411, 40.0, 201, 83161, 416, 44.0, 136, 118203, 322, 30.0, 122, 83509, 229, 44.0, 235, 13175, 397, 44.0, 0, 5839427742]
[711, 19166, 194, 30.0, 99, 8124, 60, 40.36, 141, 118034, 301, 45.0, 63, 32218, 375, 40.0, 12, 7238, 101, 57.5, 157, 5124, 132, 42.5, 14, 1505, 290, 40.36, 150, 30439, 387, 40.36, 223, 5365, 136, 35.0, 103, 4514, 160, 32.5, 0, 5839480736]
[203, 12453, 157, 31.25, 32, 32382, 245, 31.25, 268, 1083, 149, 27.5, 69, 4808, 321, 31.25, 22, 14041, 81, 31.25, 29, 22871, 111, 31.25, 63, 58552, 317, 31.25, 103, 68692, 136, 35.0, 498, 10383, 387, 31.25, 17, 225111, 457, 31.25, 1, 5837149015]
[89, 4648, 80, 47.5, 57, 173, 30, 47.5, 6, 14491, 190, 47.5, 13, 6688, 387, 47.5, 91, 18399, 290, 47.5, 51, 102123, 74, 47.5, 518, 3822, 456, 60.0, 45, 6514, 68, 47.5, 43, 1295, 302, 47.5, 121, 45298, 214, 35.0, 1, 5839561119]
[51, 23167, 286, 38.12, 238, 234, 20, 38.12, 555, 26381, 346, 22.5, 267, 13782, 387, 38.12, 76, 32779, 404, 40.0, 90, 34450, 538, 38.12, 122, 21464, 548, 38.12, 101, 2183, 260, 40.0, 119, 22650, 250, 50.0, 157, 37347, 79, 38.12, 1, 5840211677]
[10, 14053, 387, 48.33, 22, 6937, 172, 50.0, 30, 12417, 265, 47.5, 110, 17924, 410, 37.5, 80, 222937, 647, 48.33, 15, 166299, 277, 48.33, 41, 114292, 359, 57.5, 61, 9587, 86, 48.33, 157, 49335, 382, 60.0, 12, 20917, 212, 37.5, 0, 5840352825]
[11, 30439, 346, 22.5, 222, 11806, 286, 40.0, 29, 124, 20, 40.0, 161, 16568, 387, 40.0, 887, 22527, 136, 35.0, 78, 23647, 169, 40.0, 147, 18888, 315, 57.5, 157, 30820, 414, 40.0, 15, 35949, 258, 45.0, 131, 3840, 181, 40.0, 1, 5840176987]
[61, 6421, 285, 42.5, 517, 7028, 147, 35.0, 50, 4588, 170, 40.0, 498, 26517, 445, 40.0, 133, 7649, 249, 37.5, 161, 123, 100, 50.0, 38, 8508, 247, 40.0, 106, 11571, 387, 40.0, 111, 17851, 136, 35.0, 23, 80458, 457, 40.0, 0, 5837045042]
[56, 12849, 301, 45.0, 38, 6318, 387, 36.0, 64, 18101, 347, 40.0, 53, 21698, 337, 36.0, 888, 724, 221, 36.0, 235, 6901, 258, 36.0, 122, 36020, 425, 36.0, 45, 17883, 328, 27.5, 99, 50183, 355, 35.0, 110, 11687, 287, 32.5, 0, 5839484747]
[202, 23964, 143, 22.5, 17, 32201, 387, 32.92, 887, 22527, 136, 35.0, 90, 31643, 317, 32.92, 6, 28106, 457, 32.92, 51, 140332, 402, 32.92, 112, 39087, 511, 47.5, 86, 40686, 464, 27.5, 117, 2182, 205, 22.5, 40, 645543, 437, 42.5, 1, 5837204058]
[22, 34154, 200, 44.29, 142, 4141, 159, 45.0, 101, 6561, 173, 44.29, 55, 73058, 511, 47.5, 360, 57443, 335, 45.0, 90, 3780, 388, 50.0, 143, 174355, 319, 40.0, 77, 2922, 297, 47.5, 32, 39809, 183, 44.29, 29, 18065, 200, 35.0, 1, 5839001765]
[75, 17412, 319, 40.0, 350, 13514, 297, 47.5, 54, 64767, 258, 46.88, 33, 80640, 328, 32.5, 115, 25028, 280, 40.0, 59, 13385, 163, 55.0, 45, 6966, 465, 46.88, 15, 1948, 581, 60.0, 41, 33747, 499, 60.0, 9, 4055, 200, 40.0, 1, 5838731109]
[141, 197502, 406, 40.0, 115, 14807, 504, 47.5, 887, 2723, 526, 47.5, 99, 101788, 344, 43.5, 21, 17935, 370, 43.5, 131, 190731, 319, 40.0, 106, 36657, 258, 43.5, 104, 95228, 248, 43.5, 33, 24104, 281, 43.5, 26, 10800, 281, 42.5, 0, 5837268904]
[203, 25617, 241, 36.88, 134, 83602, 345, 36.88, 555, 29107, 132, 36.88, 90, 8208, 439, 27.5, 115, 3345, 157, 36.88, 222, 76277, 319, 40.0, 15, 32682, 297, 47.5, 126, 30889, 258, 36.88, 42, 24765, 328, 32.5, 55, 25403, 183, 36.88, 1, 5838829114]
[145, 83738, 275, 40.0, 238, 100771, 296, 40.0, 35, 31174, 210, 40.0, 22, 27918, 292, 40.0, 236, 2257, 158, 40.0, 45, 225966, 319, 40.0, 42, 25719, 240, 40.0, 11, 15035, 258, 40.0, 103, 12139, 248, 40.0, 223, 4545, 183, 40.0, 1, 5837224969]
[22, 120290, 383, 40.0, 111, 15538, 400, 50.0, 17, 221759, 562, 40.0, 20, 1653, 52, 40.0, 35, 6250, 71, 40.0, 29, 803, 59, 35.0, 105, 13707, 256, 35.0, 222, 76277, 319, 40.0, 240, 26541, 258, 40.0, 104, 95228, 248, 40.0, 0, 5837257130]
[63, 8590, 129, 46.0, 29, 14708, 319, 40.0, 80, 41750, 240, 46.0, 9, 45248, 258, 46.0, 8, 56952, 248, 46.0, 147, 2205, 240, 46.0, 126, 29642, 277, 32.5, 103, 4262, 154, 52.5, 86, 1104, 68, 52.5, 145, 37639, 173, 52.5, 1, 5837076165]
[145, 101718, 650, 50.0, 53, 29463, 503, 42.08, 63, 41448, 411, 40.0, 119, 12874, 319, 40.0, 32, 39809, 183, 42.08, 81, 81146, 278, 42.08, 103, 22635, 473, 32.5, 120, 4192, 414, 50.0, 2, 52317, 538, 42.08, 42, 48931, 264, 40.0, 0, 5840346780]
[222, 9905, 239, 42.5, 19, 57244, 756, 42.5, 110, 103, 33, 42.5, 517, 52110, 312, 42.5, 45, 47489, 212, 40.0, 360, 45817, 319, 40.0, 235, 17652, 297, 47.5, 51, 32983, 258, 42.5, 54, 17610, 183, 42.5, 9, 27166, 232, 42.5, 1, 5838922574]
[37, 13887, 193, 40.0, 34, 6949, 112, 42.5, 876, 5870, 30, 42.5, 4, 13227, 315, 50.0, 55, 21439, 269, 40.0, 25, 33990, 269, 40.0, 7, 8204, 50, 42.5, 18, 12425, 319, 40.0, 133, 50241, 183, 42.5, 29, 6925, 332, 45.0, 0, 5840372349]
[81, 63447, 280, 43.0, 86, 8524, 63, 35.0, 53, 1083, 88, 50.0, 119, 1323, 36, 35.0, 29, 3531, 132, 55.0, 420, 92225, 319, 40.0, 240, 26541, 258, 43.0, 4, 11213, 248, 43.0, 32, 2427, 32, 43.0, 245, 6067, 209, 43.0, 0, 5837322226]
[20, 5525, 185, 57.5, 420, 19515, 345, 44.38, 32, 14445, 301, 44.38, 14, 101314, 270, 44.38, 888, 806, 466, 44.38, 157, 15882, 319, 40.0, 35, 28244, 297, 47.5, 101, 1066, 258, 44.38, 78, 12758, 328, 32.5, 117, 22104, 101, 44.38, 0, 5838584461]
[10, 12401, 319, 40.0, 236, 35548, 297, 47.5, 37, 30187, 258, 38.0, 14, 228348, 328, 32.5, 39, 12600, 183, 38.0, 888, 3031, 443, 38.0, 18, 24854, 652, 38.0, 81, 75006, 463, 38.0, 117, 215092, 358, 32.5, 142, 4128, 495, 37.5, 0, 5838773914]
[81, 55361, 319, 40.0, 80, 41750, 240, 43.75, 6, 7350, 258, 43.75, 35, 36899, 248, 43.75, 555, 2027, 119, 43.75, 25, 44558, 198, 40.0, 10, 4291, 112, 43.75, 18, 19920, 149, 60.0, 17, 14637, 409, 35.0, 497, 30257, 370, 43.75, 1, 5837218935]
[114, 27698, 197, 40.71, 157, 5674, 110, 35.0, 50, 34779, 544, 52.5, 245, 2995, 337, 40.71, 35, 161863, 516, 40.0, 134, 5206, 238, 37.5, 31, 29621, 319, 40.0, 5, 27734, 258, 40.71, 498, 19678, 297, 47.5, 127, 38533, 328, 32.5, 1, 5838638296]
[37, 206136, 335, 37.0, 25, 58976, 342, 37.0, 142, 8591, 241, 35.0, 518, 41451, 535, 37.0, 150, 26713, 333, 30.0, 143, 174355, 319, 40.0, 245, 16592, 297, 47.5, 432, 52345, 258, 37.0, 57, 62853, 328, 32.5, 75, 19950, 183, 37.0, 1, 5838880939]
[30, 7820, 167, 40.62, 57, 9301, 156, 40.62, 875, 836, 218, 40.62, 40, 34175, 208, 40.62, 203, 6605, 261, 42.5, 234, 5813, 319, 40.0, 136, 38991, 328, 32.5, 107, 46050, 258, 40.62, 498, 19678, 297, 47.5, 36, 13797, 183, 40.62, 0, 5838738562]
[31, 63790, 250, 47.5, 18, 180169, 583, 36.79, 105, 5748, 247, 27.5, 21, 21005, 135, 36.79, 111, 36569, 267, 35.0, 53, 65320, 319, 40.0, 59, 16475, 183, 36.79, 141, 80716, 449, 30.0, 888, 1453, 478, 35.0, 85, 10733, 220, 42.5, 0, 5838955458]
[147, 13361, 143, 44.17, 25, 73695, 163, 44.17, 2, 5458, 108, 44.17, 63, 4085, 314, 35.0, 234, 952, 428, 57.5, 112, 10669, 129, 44.17, 23, 3590, 319, 40.0, 245, 29756, 240, 44.17, 113, 77994, 258, 44.17, 157, 137564, 248, 44.17, 0, 5837139937]
[81, 41010, 319, 49.58, 24, 22640, 230, 50.0, 54, 11145, 142, 49.58, 4, 24490, 285, 50.0, 7, 21989, 288, 77.5, 246, 10317, 319, 40.0, 235, 17652, 297, 47.5, 143, 1492, 258, 49.58, 45, 8258, 328, 32.5, 11, 57302, 183, 49.58, 0, 5838834712]
[98, 14030, 258, 42.5, 40, 12757, 223, 42.5, 107, 43338, 471, 42.5, 72, 19364, 578, 42.5, 104, 993, 124, 42.5, 17, 686, 75, 42.5, 202, 14249, 147, 42.5, 99, 3289, 48, 42.5, 18, 9876, 139, 42.5, 103, 43958, 292, 42.5, 1, 5837640177]
[55, 9850, 271, 43.21, 25, 47908, 265, 25.0, 110, 4266, 299, 37.5, 89, 263744, 344, 47.5, 145, 28702, 578, 43.21, 29, 15005, 420, 52.5, 133, 1283, 117, 47.5, 45, 105003, 581, 52.5, 82, 4461, 254, 40.0, 32, 82326, 394, 43.21, 0, 5840045713]
[13, 29327, 299, 37.5, 113, 53164, 344, 47.5, 131, 513204, 548, 42.5, 164, 24926, 578, 39.29, 20, 8246, 320, 45.0, 22, 33128, 154, 39.29, 147, 6309, 142, 39.29, 142, 169724, 242, 45.0, 498, 13582, 234, 32.5, 91, 29624, 331, 25.0, 1, 5840118867]
[45, 62679, 417, 65.0, 105, 11989, 141, 17.5, 517, 47388, 314, 44.0, 81, 60086, 464, 52.5, 76, 22840, 269, 47.5, 58, 10147, 183, 44.0, 887, 977, 307, 37.5, 222, 22036, 440, 44.0, 6, 50173, 436, 44.0, 96, 41672, 578, 44.0, 0, 5837731441]
[111, 6345, 525, 35.0, 64, 1366, 32, 35.0, 98, 22403, 269, 35.0, 69, 93197, 798, 40.0, 131, 79245, 210, 30.0, 360, 22378, 578, 35.0, 876, 12137, 341, 35.0, 432, 13440, 99, 35.0, 86, 9556, 156, 35.0, 516, 33539, 338, 35.0, 1, 5838373363]
